"ligand","receptor","LR pair"
"Tgfb2","Tgfbr1,Tgfbr2","Tgfb2 - Tgfbr1,Tgfbr2"
"Tgfb3","Tgfbr1,Tgfbr2","Tgfb3 - Tgfbr1,Tgfbr2"
"Tgfb1","Acvr1b,Tgfbr2","Tgfb1 - Acvr1b,Tgfbr2"
"Tgfb1","Acvr1c,Tgfbr2","Tgfb1 - Acvr1c,Tgfbr2"
"Tgfb2","Acvr1b,Tgfbr2","Tgfb2 - Acvr1b,Tgfbr2"
"Tgfb2","Acvr1c,Tgfbr2","Tgfb2 - Acvr1c,Tgfbr2"
"Tgfb3","Acvr1b,Tgfbr2","Tgfb3 - Acvr1b,Tgfbr2"
"Tgfb3","Acvr1c,Tgfbr2","Tgfb3 - Acvr1c,Tgfbr2"
"Tgfb1","Acvr1,Tgfbr1,Tgfbr2","Tgfb1 - Acvr1,Tgfbr1,Tgfbr2"
"Tgfb2","Acvr1,Tgfbr1,Tgfbr2","Tgfb2 - Acvr1,Tgfbr1,Tgfbr2"
"Tgfb3","Acvr1,Tgfbr1,Tgfbr2","Tgfb3 - Acvr1,Tgfbr1,Tgfbr2"
"Bmp2","Bmpr1a,Acvr2a","Bmp2 - Bmpr1a,Acvr2a"
"Bmp2","Bmpr1a,Acvr2b","Bmp2 - Bmpr1a,Acvr2b"
"Bmp2","Bmpr1a,Bmpr2","Bmp2 - Bmpr1a,Bmpr2"
"Bmp2","Bmpr1b,Acvr2a","Bmp2 - Bmpr1b,Acvr2a"
"Bmp2","Bmpr1b,Acvr2b","Bmp2 - Bmpr1b,Acvr2b"
"Bmp2","Bmpr1b,Bmpr2","Bmp2 - Bmpr1b,Bmpr2"
"Bmp4","Bmpr1a,Acvr2a","Bmp4 - Bmpr1a,Acvr2a"
"Bmp4","Bmpr1a,Acvr2b","Bmp4 - Bmpr1a,Acvr2b"
"Bmp4","Bmpr1a,Bmpr2","Bmp4 - Bmpr1a,Bmpr2"
"Bmp4","Bmpr1b,Acvr2a","Bmp4 - Bmpr1b,Acvr2a"
"Bmp4","Bmpr1b,Acvr2b","Bmp4 - Bmpr1b,Acvr2b"
"Bmp4","Bmpr1b,Bmpr2","Bmp4 - Bmpr1b,Bmpr2"
"Gdf5","Bmpr1a,Acvr2a","Gdf5 - Bmpr1a,Acvr2a"
"Gdf5","Bmpr1a,Acvr2b","Gdf5 - Bmpr1a,Acvr2b"
"Gdf5","Bmpr1a,Bmpr2","Gdf5 - Bmpr1a,Bmpr2"
"Gdf5","Bmpr1b,Acvr2a","Gdf5 - Bmpr1b,Acvr2a"
"Gdf5","Bmpr1b,Acvr2b","Gdf5 - Bmpr1b,Acvr2b"
"Gdf5","Bmpr1b,Bmpr2","Gdf5 - Bmpr1b,Bmpr2"
"Gdf6","Bmpr1a,Acvr2a","Gdf6 - Bmpr1a,Acvr2a"
"Gdf6","Bmpr1a,Acvr2b","Gdf6 - Bmpr1a,Acvr2b"
"Gdf6","Bmpr1a,Bmpr2","Gdf6 - Bmpr1a,Bmpr2"
"Gdf6","Bmpr1b,Acvr2a","Gdf6 - Bmpr1b,Acvr2a"
"Gdf6","Bmpr1b,Acvr2b","Gdf6 - Bmpr1b,Acvr2b"
"Gdf6","Bmpr1b,Bmpr2","Gdf6 - Bmpr1b,Bmpr2"
"Gdf7","Bmpr1a,Acvr2a","Gdf7 - Bmpr1a,Acvr2a"
"Gdf7","Bmpr1a,Acvr2b","Gdf7 - Bmpr1a,Acvr2b"
"Gdf7","Bmpr1a,Bmpr2","Gdf7 - Bmpr1a,Bmpr2"
"Gdf7","Bmpr1b,Acvr2a","Gdf7 - Bmpr1b,Acvr2a"
"Gdf7","Bmpr1b,Acvr2b","Gdf7 - Bmpr1b,Acvr2b"
"Gdf7","Bmpr1b,Bmpr2","Gdf7 - Bmpr1b,Bmpr2"
"Bmp15","Bmpr1b,Bmpr2","Bmp15 - Bmpr1b,Bmpr2"
"Bmp5","Acvr1,Acvr2a","Bmp5 - Acvr1,Acvr2a"
"Bmp5","Acvr1,Acvr2b","Bmp5 - Acvr1,Acvr2b"
"Bmp5","Acvr1,Bmpr2","Bmp5 - Acvr1,Bmpr2"
"Bmp5","Bmpr1a,Acvr2a","Bmp5 - Bmpr1a,Acvr2a"
"Bmp5","Bmpr1a,Acvr2b","Bmp5 - Bmpr1a,Acvr2b"
"Bmp5","Bmpr1a,Bmpr2","Bmp5 - Bmpr1a,Bmpr2"
"Bmp5","Bmpr1b,Acvr2a","Bmp5 - Bmpr1b,Acvr2a"
"Bmp5","Bmpr1b,Acvr2b","Bmp5 - Bmpr1b,Acvr2b"
"Bmp5","Bmpr1b,Bmpr2","Bmp5 - Bmpr1b,Bmpr2"
"Bmp6","Acvr1,Acvr2a","Bmp6 - Acvr1,Acvr2a"
"Bmp6","Acvr1,Acvr2b","Bmp6 - Acvr1,Acvr2b"
"Bmp6","Acvr1,Bmpr2","Bmp6 - Acvr1,Bmpr2"
"Bmp6","Bmpr1a,Acvr2a","Bmp6 - Bmpr1a,Acvr2a"
"Bmp6","Bmpr1a,Acvr2b","Bmp6 - Bmpr1a,Acvr2b"
"Bmp6","Bmpr1a,Bmpr2","Bmp6 - Bmpr1a,Bmpr2"
"Bmp6","Bmpr1b,Acvr2a","Bmp6 - Bmpr1b,Acvr2a"
"Bmp6","Bmpr1b,Acvr2b","Bmp6 - Bmpr1b,Acvr2b"
"Bmp6","Bmpr1b,Bmpr2","Bmp6 - Bmpr1b,Bmpr2"
"Bmp7","Acvr1,Acvr2a","Bmp7 - Acvr1,Acvr2a"
"Bmp7","Acvr1,Acvr2b","Bmp7 - Acvr1,Acvr2b"
"Bmp7","Acvr1,Bmpr2","Bmp7 - Acvr1,Bmpr2"
"Bmp7","Bmpr1a,Acvr2a","Bmp7 - Bmpr1a,Acvr2a"
"Bmp7","Bmpr1a,Acvr2b","Bmp7 - Bmpr1a,Acvr2b"
"Bmp7","Bmpr1a,Bmpr2","Bmp7 - Bmpr1a,Bmpr2"
"Bmp7","Bmpr1b,Acvr2a","Bmp7 - Bmpr1b,Acvr2a"
"Bmp7","Bmpr1b,Acvr2b","Bmp7 - Bmpr1b,Acvr2b"
"Bmp7","Bmpr1b,Bmpr2","Bmp7 - Bmpr1b,Bmpr2"
"Bmp8a","Acvr1,Acvr2a","Bmp8a - Acvr1,Acvr2a"
"Bmp8a","Acvr1,Acvr2b","Bmp8a - Acvr1,Acvr2b"
"Bmp8a","Acvr1,Bmpr2","Bmp8a - Acvr1,Bmpr2"
"Bmp8a","Bmpr1a,Acvr2a","Bmp8a - Bmpr1a,Acvr2a"
"Bmp8a","Bmpr1a,Acvr2b","Bmp8a - Bmpr1a,Acvr2b"
"Bmp8a","Bmpr1a,Bmpr2","Bmp8a - Bmpr1a,Bmpr2"
"Bmp8a","Bmpr1b,Acvr2a","Bmp8a - Bmpr1b,Acvr2a"
"Bmp8a","Bmpr1b,Acvr2b","Bmp8a - Bmpr1b,Acvr2b"
"Bmp8a","Bmpr1b,Bmpr2","Bmp8a - Bmpr1b,Bmpr2"
"Bmp8b","Acvr1,Acvr2a","Bmp8b - Acvr1,Acvr2a"
"Bmp8b","Acvr1,Acvr2b","Bmp8b - Acvr1,Acvr2b"
"Bmp8b","Acvr1,Bmpr2","Bmp8b - Acvr1,Bmpr2"
"Bmp8b","Bmpr1a,Acvr2a","Bmp8b - Bmpr1a,Acvr2a"
"Bmp8b","Bmpr1a,Acvr2b","Bmp8b - Bmpr1a,Acvr2b"
"Bmp8b","Bmpr1a,Bmpr2","Bmp8b - Bmpr1a,Bmpr2"
"Bmp8b","Bmpr1b,Acvr2a","Bmp8b - Bmpr1b,Acvr2a"
"Bmp8b","Bmpr1b,Acvr2b","Bmp8b - Bmpr1b,Acvr2b"
"Bmp8b","Bmpr1b,Bmpr2","Bmp8b - Bmpr1b,Bmpr2"
"Bmp10","Acvrl1,Bmpr2","Bmp10 - Acvrl1,Bmpr2"
"Bmp10","Acvrl1,Acvr2a","Bmp10 - Acvrl1,Acvr2a"
"Gdf2","Acvrl1,Bmpr2","Gdf2 - Acvrl1,Bmpr2"
"Gdf2","Acvrl1,Acvr2a","Gdf2 - Acvrl1,Acvr2a"
"Gdf9","Acvr1b,Bmpr2","Gdf9 - Acvr1b,Bmpr2"
"Gdf10","Acvr1b,Acvr2a","Gdf10 - Acvr1b,Acvr2a"
"Gdf11","Tgfbr1,Acvr2a","Gdf11 - Tgfbr1,Acvr2a"
"Gdf11","Tgfbr1,Acvr2b","Gdf11 - Tgfbr1,Acvr2b"
"Gdf11","Acvr1b,Acvr2b","Gdf11 - Acvr1b,Acvr2b"
"Gdf15","Tgfbr2","Gdf15 - Tgfbr2"
"Mstn","Tgfbr1,Acvr2b","Mstn - Tgfbr1,Acvr2b"
"Mstn","Acvr1b,Acvr2b","Mstn - Acvr1b,Acvr2b"
"Mstn","Acvr1b,Acvr2a","Mstn - Acvr1b,Acvr2a"
"Mstn","Tgfbr1,Acvr2a","Mstn - Tgfbr1,Acvr2a"
"Amh","Amhr2,Acvr1","Amh - Amhr2,Acvr1"
"Amh","Amhr2,Bmpr1a","Amh - Amhr2,Bmpr1a"
"Gdnf","Gfra1,Ret","Gdnf - Gfra1,Ret"
"Nrtn","Gfra2,Ret","Nrtn - Gfra2,Ret"
"Artn","Gfra3,Ret","Artn - Gfra3,Ret"
"Pspn","Gfra4,Ret","Pspn - Gfra4,Ret"
"Artn","Gfra1,Ret","Artn - Gfra1,Ret"
"Nodal","Acvr1b,Acvr2a,Cfc1","Nodal - Acvr1b,Acvr2a,Cfc1"
"Nodal","Acvr1c,Acvr2a,Cfc1","Nodal - Acvr1c,Acvr2a,Cfc1"
"Nodal","Acvr1b,Acvr2b,Cfc1","Nodal - Acvr1b,Acvr2b,Cfc1"
"Nodal","Acvr1c,Acvr2b,Cfc1","Nodal - Acvr1c,Acvr2b,Cfc1"
"Gdf1","Acvr1b,Acvr2a,Cfc1","Gdf1 - Acvr1b,Acvr2a,Cfc1"
"Gdf1","Acvr1b,Acvr2b,Cfc1","Gdf1 - Acvr1b,Acvr2b,Cfc1"
"Gdf1","Acvr1c,Acvr2a,Cfc1","Gdf1 - Acvr1c,Acvr2a,Cfc1"
"Gdf1","Acvr1c,Acvr2b,Cfc1","Gdf1 - Acvr1c,Acvr2b,Cfc1"
"Gdf3","Acvr1b,Acvr2a,Cfc1","Gdf3 - Acvr1b,Acvr2a,Cfc1"
"Gdf3","Acvr1b,Acvr2b,Cfc1","Gdf3 - Acvr1b,Acvr2b,Cfc1"
"Gdf3","Acvr1c,Acvr2a,Cfc1","Gdf3 - Acvr1c,Acvr2a,Cfc1"
"Gdf3","Acvr1c,Acvr2b,Cfc1","Gdf3 - Acvr1c,Acvr2b,Cfc1"
"Inhba","Acvr1b,Acvr2a","Inhba - Acvr1b,Acvr2a"
"Inhba","Acvr1b,Acvr2b","Inhba - Acvr1b,Acvr2b"
"Inhbb","Acvr1b,Acvr2a","Inhbb - Acvr1b,Acvr2a"
"Inhbb","Acvr1b,Acvr2b","Inhbb - Acvr1b,Acvr2b"
"Inhbb","Acvr1c,Acvr2a","Inhbb - Acvr1c,Acvr2a"
"Inhbb","Acvr1c,Acvr2b","Inhbb - Acvr1c,Acvr2b"
"Inhbc","Acvr1b,Acvr2a","Inhbc - Acvr1b,Acvr2a"
"Inhbc","Acvr1b,Acvr2b","Inhbc - Acvr1b,Acvr2b"
"Inhbc","Acvr1c,Acvr2a","Inhbc - Acvr1c,Acvr2a"
"Inhbc","Acvr1c,Acvr2b","Inhbc - Acvr1c,Acvr2b"
"Inhbe","Acvr1b,Acvr2a","Inhbe - Acvr1b,Acvr2a"
"Inhbe","Acvr1b,Acvr2b","Inhbe - Acvr1b,Acvr2b"
"Inhbe","Acvr1c,Acvr2a","Inhbe - Acvr1c,Acvr2a"
"Inhbe","Acvr1c,Acvr2b","Inhbe - Acvr1c,Acvr2b"
"Inhba,Inhbb","Acvr1b,Acvr2a","Inhba,Inhbb - Acvr1b,Acvr2a"
"Inhba,Inhbb","Acvr1b,Acvr2b","Inhba,Inhbb - Acvr1b,Acvr2b"
"Inhba,Inhbb","Acvr1c,Acvr2a","Inhba,Inhbb - Acvr1c,Acvr2a"
"Inhba,Inhbb","Acvr1c,Acvr2b","Inhba,Inhbb - Acvr1c,Acvr2b"
"Inha,Inhba","Acvr2a","Inha,Inhba - Acvr2a"
"Inha,Inhbb","Acvr2b","Inha,Inhbb - Acvr2b"
"Wnt1","Fzd1,Lrp5","Wnt1 - Fzd1,Lrp5"
"Wnt1","Fzd10,Lrp5","Wnt1 - Fzd10,Lrp5"
"Wnt1","Fzd2,Lrp5","Wnt1 - Fzd2,Lrp5"
"Wnt1","Fzd3,Lrp5","Wnt1 - Fzd3,Lrp5"
"Wnt1","Fzd4,Lrp5","Wnt1 - Fzd4,Lrp5"
"Wnt1","Fzd5,Lrp5","Wnt1 - Fzd5,Lrp5"
"Wnt1","Fzd6,Lrp5","Wnt1 - Fzd6,Lrp5"
"Wnt1","Fzd7,Lrp5","Wnt1 - Fzd7,Lrp5"
"Wnt1","Fzd8,Lrp5","Wnt1 - Fzd8,Lrp5"
"Wnt1","Fzd9,Lrp5","Wnt1 - Fzd9,Lrp5"
"Wnt10a","Fzd1,Lrp5","Wnt10a - Fzd1,Lrp5"
"Wnt10a","Fzd10,Lrp5","Wnt10a - Fzd10,Lrp5"
"Wnt10a","Fzd2,Lrp5","Wnt10a - Fzd2,Lrp5"
"Wnt10a","Fzd3,Lrp5","Wnt10a - Fzd3,Lrp5"
"Wnt10a","Fzd4,Lrp5","Wnt10a - Fzd4,Lrp5"
"Wnt10a","Fzd5,Lrp5","Wnt10a - Fzd5,Lrp5"
"Wnt10a","Fzd6,Lrp5","Wnt10a - Fzd6,Lrp5"
"Wnt10a","Fzd7,Lrp5","Wnt10a - Fzd7,Lrp5"
"Wnt10a","Fzd8,Lrp5","Wnt10a - Fzd8,Lrp5"
"Wnt10a","Fzd9,Lrp5","Wnt10a - Fzd9,Lrp5"
"Wnt10b","Fzd1,Lrp5","Wnt10b - Fzd1,Lrp5"
"Wnt10b","Fzd10,Lrp5","Wnt10b - Fzd10,Lrp5"
"Wnt10b","Fzd2,Lrp5","Wnt10b - Fzd2,Lrp5"
"Wnt10b","Fzd3,Lrp5","Wnt10b - Fzd3,Lrp5"
"Wnt10b","Fzd4,Lrp5","Wnt10b - Fzd4,Lrp5"
"Wnt10b","Fzd5,Lrp5","Wnt10b - Fzd5,Lrp5"
"Wnt10b","Fzd6,Lrp5","Wnt10b - Fzd6,Lrp5"
"Wnt10b","Fzd7,Lrp5","Wnt10b - Fzd7,Lrp5"
"Wnt10b","Fzd8,Lrp5","Wnt10b - Fzd8,Lrp5"
"Wnt10b","Fzd9,Lrp5","Wnt10b - Fzd9,Lrp5"
"Wnt16","Fzd1,Lrp5","Wnt16 - Fzd1,Lrp5"
"Wnt16","Fzd10,Lrp5","Wnt16 - Fzd10,Lrp5"
"Wnt16","Fzd2,Lrp5","Wnt16 - Fzd2,Lrp5"
"Wnt16","Fzd3,Lrp5","Wnt16 - Fzd3,Lrp5"
"Wnt16","Fzd4,Lrp5","Wnt16 - Fzd4,Lrp5"
"Wnt16","Fzd5,Lrp5","Wnt16 - Fzd5,Lrp5"
"Wnt16","Fzd6,Lrp5","Wnt16 - Fzd6,Lrp5"
"Wnt16","Fzd7,Lrp5","Wnt16 - Fzd7,Lrp5"
"Wnt16","Fzd8,Lrp5","Wnt16 - Fzd8,Lrp5"
"Wnt16","Fzd9,Lrp5","Wnt16 - Fzd9,Lrp5"
"Wnt2","Fzd1,Lrp5","Wnt2 - Fzd1,Lrp5"
"Wnt2","Fzd10,Lrp5","Wnt2 - Fzd10,Lrp5"
"Wnt2","Fzd2,Lrp5","Wnt2 - Fzd2,Lrp5"
"Wnt2","Fzd3,Lrp5","Wnt2 - Fzd3,Lrp5"
"Wnt2","Fzd4,Lrp5","Wnt2 - Fzd4,Lrp5"
"Wnt2","Fzd5,Lrp5","Wnt2 - Fzd5,Lrp5"
"Wnt2","Fzd6,Lrp5","Wnt2 - Fzd6,Lrp5"
"Wnt2","Fzd7,Lrp5","Wnt2 - Fzd7,Lrp5"
"Wnt2","Fzd8,Lrp5","Wnt2 - Fzd8,Lrp5"
"Wnt2","Fzd9,Lrp5","Wnt2 - Fzd9,Lrp5"
"Wnt2b","Fzd1,Lrp5","Wnt2b - Fzd1,Lrp5"
"Wnt2b","Fzd10,Lrp5","Wnt2b - Fzd10,Lrp5"
"Wnt2b","Fzd2,Lrp5","Wnt2b - Fzd2,Lrp5"
"Wnt2b","Fzd3,Lrp5","Wnt2b - Fzd3,Lrp5"
"Wnt2b","Fzd4,Lrp5","Wnt2b - Fzd4,Lrp5"
"Wnt2b","Fzd5,Lrp5","Wnt2b - Fzd5,Lrp5"
"Wnt2b","Fzd6,Lrp5","Wnt2b - Fzd6,Lrp5"
"Wnt2b","Fzd7,Lrp5","Wnt2b - Fzd7,Lrp5"
"Wnt2b","Fzd8,Lrp5","Wnt2b - Fzd8,Lrp5"
"Wnt2b","Fzd9,Lrp5","Wnt2b - Fzd9,Lrp5"
"Wnt3","Fzd1,Lrp5","Wnt3 - Fzd1,Lrp5"
"Wnt3","Fzd10,Lrp5","Wnt3 - Fzd10,Lrp5"
"Wnt3","Fzd2,Lrp5","Wnt3 - Fzd2,Lrp5"
"Wnt3","Fzd3,Lrp5","Wnt3 - Fzd3,Lrp5"
"Wnt3","Fzd4,Lrp5","Wnt3 - Fzd4,Lrp5"
"Wnt3","Fzd5,Lrp5","Wnt3 - Fzd5,Lrp5"
"Wnt3","Fzd6,Lrp5","Wnt3 - Fzd6,Lrp5"
"Wnt3","Fzd7,Lrp5","Wnt3 - Fzd7,Lrp5"
"Wnt3","Fzd8,Lrp5","Wnt3 - Fzd8,Lrp5"
"Wnt3","Fzd9,Lrp5","Wnt3 - Fzd9,Lrp5"
"Wnt3a","Fzd1,Lrp5","Wnt3a - Fzd1,Lrp5"
"Wnt3a","Fzd10,Lrp5","Wnt3a - Fzd10,Lrp5"
"Wnt3a","Fzd2,Lrp5","Wnt3a - Fzd2,Lrp5"
"Wnt3a","Fzd3,Lrp5","Wnt3a - Fzd3,Lrp5"
"Wnt3a","Fzd4,Lrp5","Wnt3a - Fzd4,Lrp5"
"Wnt3a","Fzd5,Lrp5","Wnt3a - Fzd5,Lrp5"
"Wnt3a","Fzd6,Lrp5","Wnt3a - Fzd6,Lrp5"
"Wnt3a","Fzd7,Lrp5","Wnt3a - Fzd7,Lrp5"
"Wnt3a","Fzd8,Lrp5","Wnt3a - Fzd8,Lrp5"
"Wnt3a","Fzd9,Lrp5","Wnt3a - Fzd9,Lrp5"
"Wnt4","Fzd1,Lrp5","Wnt4 - Fzd1,Lrp5"
"Wnt4","Fzd10,Lrp5","Wnt4 - Fzd10,Lrp5"
"Wnt4","Fzd2,Lrp5","Wnt4 - Fzd2,Lrp5"
"Wnt4","Fzd3,Lrp5","Wnt4 - Fzd3,Lrp5"
"Wnt4","Fzd4,Lrp5","Wnt4 - Fzd4,Lrp5"
"Wnt4","Fzd5,Lrp5","Wnt4 - Fzd5,Lrp5"
"Wnt4","Fzd6,Lrp5","Wnt4 - Fzd6,Lrp5"
"Wnt4","Fzd7,Lrp5","Wnt4 - Fzd7,Lrp5"
"Wnt4","Fzd8,Lrp5","Wnt4 - Fzd8,Lrp5"
"Wnt4","Fzd9,Lrp5","Wnt4 - Fzd9,Lrp5"
"Wnt6","Fzd1,Lrp5","Wnt6 - Fzd1,Lrp5"
"Wnt6","Fzd10,Lrp5","Wnt6 - Fzd10,Lrp5"
"Wnt6","Fzd2,Lrp5","Wnt6 - Fzd2,Lrp5"
"Wnt6","Fzd3,Lrp5","Wnt6 - Fzd3,Lrp5"
"Wnt6","Fzd4,Lrp5","Wnt6 - Fzd4,Lrp5"
"Wnt6","Fzd5,Lrp5","Wnt6 - Fzd5,Lrp5"
"Wnt6","Fzd6,Lrp5","Wnt6 - Fzd6,Lrp5"
"Wnt6","Fzd7,Lrp5","Wnt6 - Fzd7,Lrp5"
"Wnt6","Fzd8,Lrp5","Wnt6 - Fzd8,Lrp5"
"Wnt6","Fzd9,Lrp5","Wnt6 - Fzd9,Lrp5"
"Wnt7a","Fzd1,Lrp5","Wnt7a - Fzd1,Lrp5"
"Wnt7a","Fzd10,Lrp5","Wnt7a - Fzd10,Lrp5"
"Wnt7a","Fzd2,Lrp5","Wnt7a - Fzd2,Lrp5"
"Wnt7a","Fzd3,Lrp5","Wnt7a - Fzd3,Lrp5"
"Wnt7a","Fzd4,Lrp5","Wnt7a - Fzd4,Lrp5"
"Wnt7a","Fzd5,Lrp5","Wnt7a - Fzd5,Lrp5"
"Wnt7a","Fzd6,Lrp5","Wnt7a - Fzd6,Lrp5"
"Wnt7a","Fzd7,Lrp5","Wnt7a - Fzd7,Lrp5"
"Wnt7a","Fzd8,Lrp5","Wnt7a - Fzd8,Lrp5"
"Wnt7a","Fzd9,Lrp5","Wnt7a - Fzd9,Lrp5"
"Wnt7b","Fzd1,Lrp5","Wnt7b - Fzd1,Lrp5"
"Wnt7b","Fzd10,Lrp5","Wnt7b - Fzd10,Lrp5"
"Wnt7b","Fzd2,Lrp5","Wnt7b - Fzd2,Lrp5"
"Wnt7b","Fzd3,Lrp5","Wnt7b - Fzd3,Lrp5"
"Wnt7b","Fzd4,Lrp5","Wnt7b - Fzd4,Lrp5"
"Wnt7b","Fzd5,Lrp5","Wnt7b - Fzd5,Lrp5"
"Wnt7b","Fzd6,Lrp5","Wnt7b - Fzd6,Lrp5"
"Wnt7b","Fzd7,Lrp5","Wnt7b - Fzd7,Lrp5"
"Wnt7b","Fzd8,Lrp5","Wnt7b - Fzd8,Lrp5"
"Wnt7b","Fzd9,Lrp5","Wnt7b - Fzd9,Lrp5"
"Wnt8a","Fzd1,Lrp5","Wnt8a - Fzd1,Lrp5"
"Wnt8a","Fzd10,Lrp5","Wnt8a - Fzd10,Lrp5"
"Wnt8a","Fzd2,Lrp5","Wnt8a - Fzd2,Lrp5"
"Wnt8a","Fzd3,Lrp5","Wnt8a - Fzd3,Lrp5"
"Wnt8a","Fzd4,Lrp5","Wnt8a - Fzd4,Lrp5"
"Wnt8a","Fzd5,Lrp5","Wnt8a - Fzd5,Lrp5"
"Wnt8a","Fzd6,Lrp5","Wnt8a - Fzd6,Lrp5"
"Wnt8a","Fzd7,Lrp5","Wnt8a - Fzd7,Lrp5"
"Wnt8a","Fzd8,Lrp5","Wnt8a - Fzd8,Lrp5"
"Wnt8a","Fzd9,Lrp5","Wnt8a - Fzd9,Lrp5"
"Wnt8b","Fzd1,Lrp5","Wnt8b - Fzd1,Lrp5"
"Wnt8b","Fzd10,Lrp5","Wnt8b - Fzd10,Lrp5"
"Wnt8b","Fzd2,Lrp5","Wnt8b - Fzd2,Lrp5"
"Wnt8b","Fzd3,Lrp5","Wnt8b - Fzd3,Lrp5"
"Wnt8b","Fzd4,Lrp5","Wnt8b - Fzd4,Lrp5"
"Wnt8b","Fzd5,Lrp5","Wnt8b - Fzd5,Lrp5"
"Wnt8b","Fzd6,Lrp5","Wnt8b - Fzd6,Lrp5"
"Wnt8b","Fzd7,Lrp5","Wnt8b - Fzd7,Lrp5"
"Wnt8b","Fzd8,Lrp5","Wnt8b - Fzd8,Lrp5"
"Wnt8b","Fzd9,Lrp5","Wnt8b - Fzd9,Lrp5"
"Wnt9a","Fzd1,Lrp5","Wnt9a - Fzd1,Lrp5"
"Wnt9a","Fzd10,Lrp5","Wnt9a - Fzd10,Lrp5"
"Wnt9a","Fzd2,Lrp5","Wnt9a - Fzd2,Lrp5"
"Wnt9a","Fzd3,Lrp5","Wnt9a - Fzd3,Lrp5"
"Wnt9a","Fzd4,Lrp5","Wnt9a - Fzd4,Lrp5"
"Wnt9a","Fzd5,Lrp5","Wnt9a - Fzd5,Lrp5"
"Wnt9a","Fzd6,Lrp5","Wnt9a - Fzd6,Lrp5"
"Wnt9a","Fzd7,Lrp5","Wnt9a - Fzd7,Lrp5"
"Wnt9a","Fzd8,Lrp5","Wnt9a - Fzd8,Lrp5"
"Wnt9a","Fzd9,Lrp5","Wnt9a - Fzd9,Lrp5"
"Wnt9b","Fzd1,Lrp5","Wnt9b - Fzd1,Lrp5"
"Wnt9b","Fzd10,Lrp5","Wnt9b - Fzd10,Lrp5"
"Wnt9b","Fzd2,Lrp5","Wnt9b - Fzd2,Lrp5"
"Wnt9b","Fzd3,Lrp5","Wnt9b - Fzd3,Lrp5"
"Wnt9b","Fzd4,Lrp5","Wnt9b - Fzd4,Lrp5"
"Wnt9b","Fzd5,Lrp5","Wnt9b - Fzd5,Lrp5"
"Wnt9b","Fzd6,Lrp5","Wnt9b - Fzd6,Lrp5"
"Wnt9b","Fzd7,Lrp5","Wnt9b - Fzd7,Lrp5"
"Wnt9b","Fzd8,Lrp5","Wnt9b - Fzd8,Lrp5"
"Wnt9b","Fzd9,Lrp5","Wnt9b - Fzd9,Lrp5"
"Wnt1","Fzd1,Lrp6","Wnt1 - Fzd1,Lrp6"
"Wnt1","Fzd10,Lrp6","Wnt1 - Fzd10,Lrp6"
"Wnt1","Fzd2,Lrp6","Wnt1 - Fzd2,Lrp6"
"Wnt1","Fzd3,Lrp6","Wnt1 - Fzd3,Lrp6"
"Wnt1","Fzd4,Lrp6","Wnt1 - Fzd4,Lrp6"
"Wnt1","Fzd5,Lrp6","Wnt1 - Fzd5,Lrp6"
"Wnt1","Fzd6,Lrp6","Wnt1 - Fzd6,Lrp6"
"Wnt1","Fzd7,Lrp6","Wnt1 - Fzd7,Lrp6"
"Wnt1","Fzd8,Lrp6","Wnt1 - Fzd8,Lrp6"
"Wnt1","Fzd9,Lrp6","Wnt1 - Fzd9,Lrp6"
"Wnt10a","Fzd1,Lrp6","Wnt10a - Fzd1,Lrp6"
"Wnt10a","Fzd10,Lrp6","Wnt10a - Fzd10,Lrp6"
"Wnt10a","Fzd2,Lrp6","Wnt10a - Fzd2,Lrp6"
"Wnt10a","Fzd3,Lrp6","Wnt10a - Fzd3,Lrp6"
"Wnt10a","Fzd4,Lrp6","Wnt10a - Fzd4,Lrp6"
"Wnt10a","Fzd5,Lrp6","Wnt10a - Fzd5,Lrp6"
"Wnt10a","Fzd6,Lrp6","Wnt10a - Fzd6,Lrp6"
"Wnt10a","Fzd7,Lrp6","Wnt10a - Fzd7,Lrp6"
"Wnt10a","Fzd8,Lrp6","Wnt10a - Fzd8,Lrp6"
"Wnt10a","Fzd9,Lrp6","Wnt10a - Fzd9,Lrp6"
"Wnt10b","Fzd1,Lrp6","Wnt10b - Fzd1,Lrp6"
"Wnt10b","Fzd10,Lrp6","Wnt10b - Fzd10,Lrp6"
"Wnt10b","Fzd2,Lrp6","Wnt10b - Fzd2,Lrp6"
"Wnt10b","Fzd3,Lrp6","Wnt10b - Fzd3,Lrp6"
"Wnt10b","Fzd4,Lrp6","Wnt10b - Fzd4,Lrp6"
"Wnt10b","Fzd5,Lrp6","Wnt10b - Fzd5,Lrp6"
"Wnt10b","Fzd6,Lrp6","Wnt10b - Fzd6,Lrp6"
"Wnt10b","Fzd7,Lrp6","Wnt10b - Fzd7,Lrp6"
"Wnt10b","Fzd8,Lrp6","Wnt10b - Fzd8,Lrp6"
"Wnt10b","Fzd9,Lrp6","Wnt10b - Fzd9,Lrp6"
"Wnt16","Fzd1,Lrp6","Wnt16 - Fzd1,Lrp6"
"Wnt16","Fzd10,Lrp6","Wnt16 - Fzd10,Lrp6"
"Wnt16","Fzd2,Lrp6","Wnt16 - Fzd2,Lrp6"
"Wnt16","Fzd3,Lrp6","Wnt16 - Fzd3,Lrp6"
